@RELATION 'LOAN'

@ATTRIBUTE 'Gender'	NUMERIC
@ATTRIBUTE 'Married'	NUMERIC
@ATTRIBUTE 'Dependents'	NUMERIC
@ATTRIBUTE 'Education'	NUMERIC
@ATTRIBUTE 'Self_Employed'	NUMERIC
@ATTRIBUTE 'ApplicantIncome'	NUMERIC
@ATTRIBUTE 'CoapplicantIncome'	NUMERIC
@ATTRIBUTE 'LoanAmount'	NUMERIC
@ATTRIBUTE 'Loan_Amount_Term'	NUMERIC
@ATTRIBUTE 'Credit_History'	NUMERIC
@ATTRIBUTE 'Property_Area'	NUMERIC
@ATTRIBUTE 'Loan_Status'	{1.0,2.0}

@DATA
1.0,1.0,0.0,1.0,2.0,16250.0,0.0,192.0,360.0,1.0,1.0,1.0
1.0,2.0,2.0,1.0,1.0,2301.0,985.799988,78.0,180.0,2.0,1.0,2.0
1.0,2.0,3.0,2.0,1.0,3173.0,0.0,74.0,360.0,2.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,1500.0,1800.0,103.0,360.0,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,2500.0,0.0,55.0,360.0,2.0,2.0,2.0
2.0,1.0,2.0,1.0,-1.0,3750.0,2083.0,120.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,4191.0,0.0,120.0,360.0,2.0,3.0,2.0
1.0,2.0,2.0,2.0,1.0,7667.0,0.0,185.0,360.0,-1.0,3.0,2.0
1.0,2.0,0.0,2.0,1.0,3814.0,1483.0,124.0,300.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3413.77711,4651.698915,176.168186,310.542365,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3366.0,2200.0,135.0,360.0,2.0,3.0,1.0
1.0,2.0,1.0,1.0,2.0,3450.0,2079.0,162.0,360.0,2.0,2.0,2.0
2.0,1.0,1.0,1.0,1.0,3812.0,0.0,112.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,2.0,1.0,6033.0,0.0,160.0,360.0,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,6222.245105,0.0,146.146147,360.0,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,5568.0,2142.0,175.0,360.0,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2718.0,0.0,70.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,2.0,1.0,3902.0,1666.0,109.0,360.0,2.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,10736.568256,0.0,189.160963,360.0,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,6082.942093,4532.212682,247.200137,360.0,2.0,3.0,1.0
1.0,2.0,0.0,2.0,1.0,2330.076824,3282.355012,7.963277,242.370498,1.0,2.0,1.0
1.0,2.0,3.0,1.0,1.0,4342.0,189.0,124.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,2971.0,2791.0,144.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,1.0,2.0,7948.0,7166.0,480.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,1.0,2.0,2479.0,3013.0,188.0,360.0,2.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,3167.0,0.0,74.0,360.0,2.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,3062.0,1987.0,111.0,180.0,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,11146.0,0.0,136.0,360.0,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,3048.568516,1736.273365,106.053619,393.175675,1.0,1.0,1.0
1.0,2.0,0.0,2.0,1.0,2556.015005,3477.887128,194.757921,330.199622,1.0,1.0,1.0
1.0,2.0,3.0,1.0,1.0,4691.0,0.0,100.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,4974.317256,0.0,83.31499,360.0,1.0,2.0,1.0
1.0,2.0,0.0,1.0,-1.0,2600.0,3500.0,115.0,-1.0,2.0,1.0,2.0
1.0,2.0,0.0,2.0,1.0,2649.023014,1543.531848,130.565687,311.79354,2.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,6333.0,4583.0,259.0,360.0,-1.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3327.58774,2203.849436,135.024582,360.0,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,4095.0,3447.0,151.0,360.0,2.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,3537.036544,0.0,77.201634,360.0,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3208.0,3066.0,172.0,360.0,2.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,8836.1383,4499.815688,330.57854,208.824859,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2221.0,0.0,60.0,360.0,1.0,1.0,1.0
1.0,2.0,3.0,1.0,1.0,4106.0,0.0,40.0,180.0,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,3941.0,2336.0,134.0,360.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,18333.0,0.0,500.0,360.0,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,2920.0,16.120001,87.0,360.0,2.0,3.0,2.0
1.0,2.0,2.0,1.0,-1.0,2500.0,1840.0,109.0,360.0,2.0,1.0,2.0
1.0,1.0,0.0,2.0,2.0,5800.0,0.0,132.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3232.0,1950.0,108.0,360.0,2.0,3.0,2.0
1.0,2.0,2.0,1.0,1.0,2708.0,1167.0,97.0,360.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,3155.0,1779.0,140.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,3859.0,0.0,96.0,360.0,2.0,2.0,2.0
1.0,2.0,3.0,2.0,1.0,3850.0,983.0,100.0,360.0,2.0,2.0,2.0
2.0,2.0,0.0,1.0,1.0,4333.0,2451.0,110.0,360.0,2.0,1.0,1.0
1.0,2.0,2.0,1.0,1.0,4566.0,0.0,100.0,360.0,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,2603.452748,0.0,102.938704,119.646944,1.0,1.0,1.0
1.0,2.0,2.0,1.0,2.0,4583.0,2083.0,160.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,-1.0,6256.0,0.0,160.0,360.0,-1.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,3530.558721,0.0,83.456904,189.417741,1.0,3.0,1.0
2.0,1.0,0.0,2.0,2.0,18165.0,0.0,125.0,360.0,2.0,1.0,2.0
-1.0,1.0,0.0,1.0,1.0,3583.0,0.0,96.0,360.0,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,3418.0,0.0,127.0,360.0,2.0,2.0,1.0
1.0,2.0,2.0,1.0,1.0,2957.0,0.0,81.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,2.0,1.0,4188.0,0.0,115.0,180.0,2.0,2.0,2.0
2.0,1.0,1.0,1.0,-1.0,3652.0,0.0,95.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,2.0,1.0,1668.0,3890.0,201.0,360.0,1.0,2.0,1.0
1.0,2.0,1.0,2.0,1.0,2652.062507,1502.400435,159.966826,296.733984,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,5941.0,4232.0,296.0,360.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,1880.0,0.0,61.0,360.0,-1.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,1635.196408,1700.919609,102.09702,72.873434,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,2499.0,2458.0,160.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,2.0,1.0,1442.0,0.0,35.0,360.0,2.0,1.0,1.0
2.0,1.0,0.0,2.0,1.0,2720.0,0.0,80.0,-1.0,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,5295.754933,0.0,102.54817,360.0,1.0,1.0,1.0
1.0,2.0,2.0,2.0,1.0,4226.0,1040.0,110.0,360.0,2.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,6277.0,0.0,118.0,360.0,1.0,3.0,1.0
1.0,2.0,1.0,1.0,1.0,3125.0,2583.0,170.0,360.0,2.0,2.0,1.0
1.0,2.0,1.0,1.0,1.0,8300.0,0.0,152.0,300.0,1.0,2.0,1.0
1.0,2.0,2.0,1.0,1.0,11417.0,1126.0,225.0,360.0,2.0,1.0,2.0
1.0,2.0,3.0,1.0,1.0,81000.0,0.0,360.0,360.0,1.0,3.0,1.0
2.0,1.0,0.0,1.0,1.0,3762.0,1666.0,135.0,360.0,2.0,3.0,2.0
2.0,2.0,1.0,1.0,2.0,19484.0,0.0,600.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,6032.817874,4278.546008,120.260958,227.265662,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,4173.338764,0.0,117.376834,360.0,1.0,2.0,1.0
2.0,1.0,0.0,1.0,1.0,2138.0,0.0,99.0,360.0,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,9083.0,0.0,228.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,3533.70823,0.0,76.629438,360.0,1.0,1.0,1.0
1.0,1.0,0.0,2.0,1.0,3620.0,0.0,25.0,120.0,2.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,4230.0,0.0,112.0,360.0,2.0,2.0,1.0
2.0,2.0,1.0,1.0,1.0,4666.0,0.0,135.0,360.0,2.0,1.0,2.0
1.0,2.0,1.0,1.0,1.0,8072.0,240.0,253.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,20667.0,0.0,-1.0,360.0,2.0,3.0,1.0
1.0,1.0,0.0,1.0,2.0,5166.0,0.0,128.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3775.0,0.0,110.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,5316.0,0.0,136.0,360.0,2.0,1.0,2.0
2.0,1.0,1.0,1.0,1.0,2876.0,1560.0,90.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,2383.0,3334.0,172.0,360.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,5649.0,0.0,44.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,3777.822954,1486.728207,141.734185,360.0,1.0,3.0,1.0
1.0,2.0,1.0,1.0,1.0,7250.0,1667.0,110.0,-1.0,1.0,1.0,1.0
1.0,2.0,1.0,1.0,1.0,9538.0,0.0,187.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,2.0,3000.0,0.0,66.0,360.0,2.0,1.0,2.0
2.0,1.0,0.0,2.0,1.0,1907.0,2365.0,120.0,-1.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,7933.0,0.0,275.0,360.0,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3704.0,2000.0,120.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,6250.0,0.0,128.0,360.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,2014.0,2925.0,113.0,360.0,2.0,1.0,1.0
1.0,2.0,0.0,2.0,2.0,2609.0,3449.0,165.0,180.0,1.0,3.0,1.0
1.0,2.0,2.0,1.0,2.0,5417.0,4196.0,267.0,360.0,2.0,1.0,2.0
2.0,1.0,0.0,1.0,1.0,3403.325971,0.0,100.898688,360.0,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3103.0,1300.0,80.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,8334.0,0.0,160.0,360.0,2.0,2.0,1.0
1.0,2.0,3.0,1.0,2.0,10139.0,0.0,260.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,2.0,6050.0,4333.0,120.0,180.0,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,4961.180757,0.0,115.058465,360.0,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,2420.033818,0.0,56.185753,414.045969,2.0,1.0,1.0
1.0,2.0,2.0,2.0,1.0,4288.0,3263.0,133.0,180.0,2.0,1.0,2.0
-1.0,2.0,0.0,1.0,1.0,16692.0,0.0,110.0,360.0,2.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,3510.0,0.0,76.0,360.0,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3542.192033,3989.032581,140.036391,269.843536,1.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2896.837693,113.05998,82.354296,360.0,1.0,1.0,1.0
1.0,2.0,2.0,1.0,1.0,4865.0,5624.0,208.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,5000.0,3667.0,236.0,360.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,6000.0,0.0,160.0,360.0,-1.0,3.0,2.0
1.0,1.0,2.0,1.0,1.0,3588.0,0.0,110.0,360.0,1.0,3.0,1.0
1.0,2.0,1.0,1.0,1.0,5500.0,1260.0,170.0,360.0,2.0,3.0,2.0
1.0,2.0,1.0,1.0,2.0,7787.0,0.0,240.0,360.0,2.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,1853.0,2840.0,114.0,360.0,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2435.0,0.0,75.0,360.0,2.0,1.0,1.0
-1.0,2.0,0.0,1.0,1.0,2473.0,1843.0,159.0,360.0,2.0,3.0,1.0
1.0,2.0,0.0,2.0,1.0,5978.099455,0.0,238.357022,270.653359,2.0,3.0,1.0
2.0,2.0,0.0,1.0,1.0,4180.0,2306.0,182.0,360.0,2.0,2.0,2.0
-1.0,2.0,0.0,1.0,1.0,3087.0,2210.0,136.0,360.0,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,3365.382854,2192.041934,121.396901,360.0,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,1759.0,3541.0,131.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,1.0,2281.0,0.0,113.0,360.0,2.0,3.0,1.0
1.0,1.0,2.0,1.0,1.0,4923.0,0.0,166.0,360.0,1.0,2.0,2.0
1.0,2.0,0.0,1.0,-1.0,63337.0,0.0,490.0,180.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,9328.0,0.0,188.0,180.0,2.0,3.0,2.0
1.0,2.0,0.0,1.0,2.0,9963.0,0.0,180.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,1.0,2.0,39147.0,4750.0,120.0,360.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,3315.0,0.0,96.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,1.0,2996.654123,1705.655339,111.786701,225.606777,1.0,1.0,1.0
1.0,2.0,1.0,1.0,1.0,4583.0,1508.0,128.0,360.0,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2215.14941,0.0,108.458396,303.61377,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3029.937105,2896.448664,54.71161,360.0,1.0,1.0,1.0
2.0,1.0,-1.0,1.0,1.0,3813.0,0.0,116.0,180.0,2.0,1.0,2.0
1.0,2.0,1.0,2.0,1.0,4554.0,1229.0,158.0,360.0,2.0,1.0,2.0
1.0,2.0,2.0,1.0,2.0,2500.0,4600.0,176.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,3101.309153,2016.76356,110.561437,238.005271,1.0,1.0,1.0
1.0,2.0,3.0,2.0,1.0,3522.0,0.0,81.0,180.0,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,3750.0,0.0,100.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,3948.0,1733.0,149.0,360.0,1.0,3.0,1.0
1.0,1.0,0.0,2.0,1.0,2755.0,0.0,65.0,300.0,2.0,3.0,1.0
1.0,2.0,3.0,2.0,1.0,3992.0,0.0,-1.0,180.0,2.0,1.0,1.0
1.0,1.0,0.0,1.0,2.0,11000.0,0.0,83.0,360.0,2.0,1.0,1.0
2.0,1.0,0.0,1.0,2.0,3463.0,0.0,122.0,360.0,-1.0,1.0,2.0
1.0,2.0,1.0,1.0,1.0,10750.0,0.0,312.0,360.0,2.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,15689.900053,0.0,215.280605,360.0,2.0,1.0,1.0
2.0,1.0,0.0,2.0,2.0,17263.0,0.0,225.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,2.0,7085.0,0.0,84.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,5821.0,0.0,144.0,360.0,2.0,1.0,2.0
1.0,2.0,1.0,1.0,1.0,4283.0,3000.0,172.0,84.0,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2526.0,1783.0,145.0,360.0,2.0,3.0,2.0
2.0,1.0,0.0,1.0,1.0,10000.0,0.0,214.0,360.0,2.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,3676.0,4301.0,172.0,360.0,2.0,3.0,2.0
1.0,2.0,1.0,2.0,1.0,2653.0,1500.0,113.0,180.0,1.0,3.0,1.0
1.0,2.0,0.0,1.0,2.0,5818.0,2160.0,184.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,4133.0,0.0,122.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,-1.0,5050.0,0.0,118.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,22495.860364,0.0,400.925506,360.0,2.0,3.0,1.0
2.0,1.0,0.0,1.0,1.0,2400.0,1863.0,104.0,360.0,1.0,1.0,1.0
1.0,2.0,0.0,2.0,1.0,3572.0,4114.0,152.0,-1.0,1.0,3.0,1.0
1.0,1.0,0.0,2.0,1.0,3833.0,0.0,110.0,360.0,2.0,3.0,2.0
2.0,-1.0,-1.0,1.0,1.0,10047.0,0.0,-1.0,240.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,1.0,4652.0,0.0,110.0,360.0,2.0,3.0,2.0
1.0,1.0,0.0,2.0,1.0,3748.0,1668.0,110.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,8799.0,0.0,258.0,360.0,1.0,1.0,1.0
1.0,2.0,3.0,1.0,1.0,3029.0,0.0,99.0,360.0,2.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,2237.0,0.0,63.0,480.0,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,1569.671506,0.0,13.895058,360.0,1.0,1.0,1.0
1.0,2.0,2.0,1.0,1.0,4006.0,1526.0,168.0,360.0,2.0,1.0,2.0
1.0,2.0,3.0,2.0,1.0,2947.0,1664.0,70.0,180.0,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,5976.450534,0.0,246.098596,360.0,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2383.0,2138.0,58.0,360.0,-1.0,3.0,2.0
-1.0,2.0,0.0,1.0,2.0,2083.0,4083.0,160.0,360.0,-1.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,2277.830361,0.0,79.922221,466.234087,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2583.0,2115.0,120.0,360.0,-1.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,9508.0,0.0,187.0,360.0,2.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,2192.974379,0.0,65.230853,321.707676,1.0,3.0,1.0
2.0,2.0,0.0,1.0,1.0,4583.0,0.0,115.259398,360.0,2.0,3.0,1.0
