@relation 'LOAN-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1'

@ATTRIBUTE 'Gender'	NUMERIC
@ATTRIBUTE 'Married'	NUMERIC
@ATTRIBUTE 'Dependents'	NUMERIC
@ATTRIBUTE 'Education'	NUMERIC
@ATTRIBUTE 'Self_Employed'	NUMERIC
@ATTRIBUTE 'ApplicantIncome'	NUMERIC
@ATTRIBUTE 'CoapplicantIncome'	NUMERIC
@ATTRIBUTE 'LoanAmount'	NUMERIC
@ATTRIBUTE 'Loan_Amount_Term'	NUMERIC
@ATTRIBUTE 'Credit_History'	NUMERIC
@ATTRIBUTE 'Property_Area'	NUMERIC
@attribute Loan_Status {1.0,2.0}

@data
1.0,1.0,0.0,1.0,1.0,4239.816348,4625.897808,203.075978,360,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3213.985849,2223.875777,128.351944,287.403634,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,4316.465879,0,115.577449,360,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,4886.656795,0,128.287626,307.31197,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,3648.575042,0,112.583974,425.87898,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3413.77711,4651.698915,176.168186,310.542365,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,1854.131697,3221.757061,150.11276,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3399.755313,4222.248329,144.2255,255.663343,1.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,1819.224514,2069.625135,127.003749,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,5755.91342,2244.614683,184.331745,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,6397.1228,0,36.679146,360,1.0,3.0,1.0
1.0,1.0,0.0,1.0,-1.0,7616.406956,0,204.819723,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3733.207477,3941.470736,175.791227,336.389614,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3652.043914,4284.383036,174.748348,133.886019,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,5715.507567,2475.638471,181.763778,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,9954.085113,4087.445792,257.199,296.982169,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,5928.359158,3178.895394,214.288217,360,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,4999.63483,7727.497881,211.368385,360,2.0,1.0,1.0
2.0,2.0,0.0,1.0,1.0,4583,0,115.259398,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,15995.974957,0,213.031891,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,4342.453217,1496.855909,128.192924,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,4797.949167,2013.082647,185,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,9850.995592,1616.63107,238.454923,360,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,6468.564767,0,115.330097,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,8651.049439,0,196.626519,339.061117,2.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,2277.830361,0,79.922221,466.234087,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,7365.404781,0,240.19105,360,2.0,1.0,1.0
1.0,2.0,1.0,1.0,1.0,3073.957089,1657.649683,90.3474,264.457878,1.0,1.0,1.0
2.0,2.0,0.0,1.0,1.0,4583,0,118.713872,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2192.974379,0,65.230853,321.707676,1.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,3530.558721,0,83.456904,189.417741,1.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,4315.856058,1416.109144,102.552543,360,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,5499.538979,6537.447986,459.165993,360,2.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,2346.632168,1539.771174,128.298342,368.311985,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,4179.010088,7196.286061,148.629227,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,1892.047805,4893.672164,139.4317,360,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,22495.860364,0,400.925506,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2215.14941,0,108.458396,303.61377,1.0,1.0,1.0
1.0,1.0,0.0,1.0,2.0,11943.129951,0,134.192294,360,2.0,1.0,1.0
1.0,1.0,0.0,2.0,1.0,6161.019865,0,138.208339,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3280.555646,2470.787895,139.007336,360,1.0,2.0,1.0
1.0,1.0,0.0,1.0,2.0,10424.305244,0,181.507938,360,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,4130.622547,0,45.143064,324.59759,2.0,2.0,1.0
2.0,1.0,0.0,1.0,1.0,3472.843952,0,84.511483,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,10200.132517,0,211.061768,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3260.564624,1268.793739,126.830853,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,517.170107,1958.704244,118.259602,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,4974.317256,0,83.31499,360,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,2228.653954,0,61.237324,423.51068,1.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,3322.945198,0,158.480379,360,2.0,3.0,1.0
1.0,1.0,1.0,1.0,1.0,4870.253532,0,134.940255,360,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,5976.450534,0,246.098596,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2685.020253,1924.625286,143.944892,295.789791,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,6032.817874,4278.546008,120.260958,227.265662,2.0,3.0,1.0
1.0,2.0,0.0,2.0,1.0,2556.015005,3477.887128,194.757921,330.199622,1.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0,3539.90341,0,114.302665,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,15689.900053,0,215.280605,360,2.0,1.0,1.0
1.0,1.0,0.0,2.0,1.0,6033.249994,0,149.980826,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,5008.167628,0,100.668504,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,14812.547536,565.950138,300.680573,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,4829.25427,0,133.296247,360,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,3507.387313,0,128.143184,148.623248,2.0,2.0,1.0
2.0,1.0,0.0,1.0,1.0,3418,0,127.273201,360,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,4222.701948,2449.164804,118.229638,360,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,18811.218689,0,148.694043,360,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2541.254306,1835.767751,100.718228,307.784789,1.0,3.0,1.0
2.0,1.0,0.0,1.0,1.0,4456.172031,0,128.434401,360,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,5374.837257,0,117.557534,367.885657,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,4623.046129,2455.763884,139.719319,439.378207,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2141.090865,3216.509243,152.552537,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,1576.701076,3002.35937,96.316932,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,1916.976764,0,-1,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,2456.044348,1846.576632,132.38224,360,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,20406.917854,0,101.125776,360,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2587.24881,1765.279867,129.489843,308.950702,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,9109.593567,0,233.171718,360,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,8836.1383,4499.815688,330.57854,208.824859,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,4458.251673,2217.128397,49.505192,360,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,1860.236417,0,-1,360,1.0,1.0,1.0
1.0,2.0,0.0,2.0,1.0,2649.023014,1543.531848,130.565687,311.79354,2.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,2420.033818,0,56.185753,414.045969,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3872.339502,3289.067134,159.890525,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,7679.574639,4263.522444,307.414596,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,5295.754933,0,102.54817,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,3648.439234,0,106.468436,360,2.0,1.0,1.0
1.0,2.0,2.0,2.0,1.0,3048.568516,1736.273365,106.053619,393.175675,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,4723.895427,0,125.261292,360,2.0,3.0,1.0
1.0,1.0,0.0,2.0,1.0,6378.219582,0,146.033664,360,1.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2417.143796,0,34.094196,463.972063,2.0,1.0,1.0
1.0,2.0,3.0,1.0,1.0,5065.748846,0,92.522914,334.76465,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,18525.121098,1676.264124,504.491306,360,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3072.687035,1922.405911,117.033698,203.609578,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,3104.747951,0,112.340461,371.337426,1.0,1.0,1.0
2.0,2.0,0.0,1.0,1.0,4587.96855,0,128.797344,360,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3029.937105,2896.448664,54.71161,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,3183.606963,0,99.785634,360,2.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0,1787.344848,1358.768,101.925887,315.703531,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,2814.910704,0,65.959656,43.984975,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,2800.768613,0,66.026279,316.4522,1.0,1.0,1.0
1.0,1.0,0.0,1.0,-1.0,7081.505158,0,139.797842,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,8311.835265,0,154.752101,319.762014,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,49204.335596,0,260.832907,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,3780.504224,0,66.838179,360,2.0,1.0,1.0
1.0,1.0,0.0,2.0,1.0,6173.567561,0,156.371595,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2174.660686,3419.770635,151.99583,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,2641.081305,0,133.500907,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,6206.358382,13591.500351,232.607908,360,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,2603.452748,0,102.938704,119.646944,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,6329.333658,1735.479574,239.307705,20.607865,2.0,3.0,1.0
2.0,2.0,0.0,1.0,1.0,4588.746124,0,82.673879,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,6743.488966,0,12.784201,360,1.0,3.0,1.0
1.0,1.0,0.0,1.0,2.0,10627.981625,0,156.268956,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3588.306811,1615.050897,74.733625,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3506.270131,1641.87136,116.825827,360,1.0,3.0,1.0
1.0,2.0,0.0,2.0,1.0,2720.75292,1571.272728,187.235423,360,2.0,1.0,1.0
1.0,1.0,0.0,2.0,1.0,2451.490528,1297.56945,151.503944,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3541.140135,1647.285519,69.360197,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3631.108623,2388.703081,169.10263,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,7750.285694,0,146.194011,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,4173.338764,0,117.376834,360,1.0,2.0,1.0
1.0,2.0,2.0,2.0,1.0,2996.654123,1705.655339,111.786701,225.606777,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,4286.101129,2806.135604,129.066658,151.310055,2.0,1.0,1.0
1.0,2.0,1.0,2.0,1.0,2652.062507,1502.400435,159.966826,296.733984,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,2871.687779,1885.529952,141.581489,360,1.0,2.0,1.0
1.0,2.0,2.0,2.0,1.0,2947,1646.870612,21.304666,266.789728,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,3533.70823,0,76.629438,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,19862.632472,0,483.105558,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2404.504061,0,54.575876,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3426.577458,1994.682153,113.049042,360,1.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,6082.942093,4532.212682,247.200137,360,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3741.853285,4902.414913,149.054929,111.751768,1.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,3581.631991,0,83.204543,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3777.822954,1486.728207,141.734185,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,1964.378843,6448.151841,69.3431,320.105603,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,5254.269139,2623.804492,310.298091,461.401501,2.0,3.0,1.0
1.0,2.0,2.0,1.0,1.0,3019.150804,1737.032126,103.960268,398.526799,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,4666.147091,2396.218591,157.011157,360,2.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0,3403.325971,0,100.898688,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,4462.912128,2426.847927,41.11975,360,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,3494.261229,0,128.881753,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,10736.568256,0,189.160963,360,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,2896.837693,113.05998,82.354296,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,2171.797712,0,73.564987,453.899679,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,3409.082777,0,100.616918,36,2.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,4961.180757,0,115.058465,360,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,6428.277721,0,103.422546,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2454.79457,2327.27912,152.745699,226.016271,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3542.192033,3989.032581,140.036391,269.843536,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,7664.141215,0,154.702538,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3339.769567,2502.467623,129.53681,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,2290.042001,0,49.089297,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3101.309153,2016.76356,110.561437,238.005271,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,5078.51373,1473.79569,132.146127,360,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,6021.80227,2006.84084,185.74659,463.052428,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,6222.245105,0,146.146147,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3327.58774,2203.849436,135.024582,360,1.0,1.0,1.0
1.0,2.0,3.0,1.0,1.0,6461.615857,13684.449983,223.968403,360,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,1844.446318,0,23.026933,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,2775.731298,1908.980908,138.470278,353.228446,1.0,2.0,1.0
1.0,2.0,1.0,1.0,1.0,4283.278504,2980.330007,132.910563,92.098922,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,2680.035795,0,103.547571,404.451659,1.0,2.0,1.0
1.0,2.0,0.0,2.0,1.0,5978.099455,0,238.357022,270.653359,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,6295.004004,891.278212,164.185002,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2917.289474,0,47.832776,194.051296,1.0,1.0,1.0
1.0,2.0,3.0,1.0,1.0,1338.481462,27530.823592,300.242855,288.493461,2.0,1.0,1.0
1.0,2.0,0.0,2.0,1.0,2330.076824,3282.355012,7.963277,242.370498,1.0,2.0,1.0
2.0,2.0,0.0,1.0,1.0,4604.102171,0,120.388244,360,2.0,3.0,1.0
